"ID","Comment","Time","Author","Channel","Votes","Photo","Heart","Reply","Time_parsed"
"{cid: Ugx9WpzOo8WFdDaaYEV4AaABAg  "," Dafür gibt es Psychologen.  "," 3 months ago  "," @ulas-2023  "," UCeKUpZUO3D-H8ccbTSLCCUQ  "," 1  "," https://yt3.ggpht.com/ytc/AIdro_nAVueO0kt3xu60WlFt4HRrdf_NQP6Fr2zyKWbNEQylJ_awClc1Q06iXrALzzl6=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1704298075.768061}"
"{cid: UgxhDbbN_CRqrfglJrx4AaABAg  "," Wer trans ist, soll sich gerne operativ an das gefühlte Geschlecht angleichen lassen, wenn es der Person dann besser geht.\nFinde es auch ok, dass die Krankenkassen alle Kosten dafür tragen. \nBei Robin wird es mir zu kompliziert. \nRobin läßt sich seine Brüste amputieren, weil er nich weiblich gelesen werden will.\nEr nimmt männliche Hormone, will aber auch  nicht männlich gelesen werden... 🤦  "," 3 months ago  "," @ManuEla-qk2kw  "," UCD4Hx3hSMoLv7pf4sb-xZ9A  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_niVJi5-BLRBDemb2IspQBN9jUsWzOGPPo2jaLR=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1704298075.770028}"
"{cid: Ugzj9MY0RmfCpNbb8Tp4AaABAg  "," 18:19 dachte du bist non binär ? Kann sich selbst nichtmal entscheiden 😂. Das sagt schon alles oder ?  "," 3 months ago  "," @averagezyzzenjoyer5630  "," UCV6j_NO1f-WXxdKtMchhfCA  "," 2  "," https://yt3.ggpht.com/qb3P557ntn7nREn6P5FK8yoL8dvSJGKQFSzU2U1BSLAJWS2Rj-J9FYkHSTBXzOOP5NOPTf6SLw=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1704298075.77197}"
"{cid: UgyOQejbVeIGRyKPbCN4AaABAg  "," Ich denke es ist viel oder vielleicht alles Kopfsache . Man muss nicht sein ,wie die Gesellschaft das erwartet. Man kann männlich sein ,ohne mann zu sein . Man kann weiblich sein ,ohne Frau zu sein . Jeder soll machen ,was ihn / sie glücklich macht . Ohne OP ohne Testosteron.  Es muss allen klar sein ,das ,daß Eingriffe in einen gesunden Körper sind . Den man danach nicht wiederkriegt. Bitte macht euch das klar ❤  "," 3 months ago  "," @claudiabohle7119  "," UC1yBkSlIhNgxaTGowWE3mKw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_nLrQNBC0Y-kz16nCZN3vmOoAhuFwUIyrkPrhjHYsyaWU_n0iuTW3ifkOzLip_A=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1704298075.773851}"
"{cid: Ugy86eyCFr_95HK6QNt4AaABAg  "," Was hat das T in LGBT eigentlich verloren? Wo ist da der gemeinsame Nenner?  "," 4 months ago  "," @Sophiaaze  "," UC8N8lD3CWw8zXmqIcIrt0Jw  "," 0  "," https://yt3.ggpht.com/qegjOWmKK5Tw05vrQZBGgMyLiKdEwIM4wFChbht3Os4etGtn5KUdstY08So7InD6fVDAz8etePo=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1701619675.775733}"
"{cid: Ugy_KExNUkOA_8MHU2V4AaABAg  "," frage mich echt, wenn es social media nicht gegeben hätte, ob es solche Leute auch gegeben hätte..  "," 4 months ago  "," @sophiewagner3353  "," UCZM0sxUOsErRrN-dq4lJAeg  "," 1  "," https://yt3.ggpht.com/ytc/AIdro_nxj2lpwNjAZ27hJjVrMdBCqZbMLw9MwJ2gQvb_tzs=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1701619675.779033}"
"{cid: UgxhmFF5WPMcXbIMEm14AaABAg  "," digga du kannst nicht Trans sein aber kein Geschlecht haben?? Widerspruch in sich  "," 4 months ago  "," @sophiewagner3353  "," UCZM0sxUOsErRrN-dq4lJAeg  "," 1  "," https://yt3.ggpht.com/ytc/AIdro_nxj2lpwNjAZ27hJjVrMdBCqZbMLw9MwJ2gQvb_tzs=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1701619675.780919}"
"{cid: Ugy_xtqLJWUB6fB7X9t4AaABAg  "," Also ganz ehrlich, ich fall gleich um. Wie kann man so selbstbezogen sein?? \nRobin macht alles, um keine Frau mehr zu sein (Brust weg, Hormone, tiefe Stimme, maskuline Klamotten,…) aber männlich ist dann auch wieder nicht ok?? Und noch ein eigenes Pronomen?? Geht’s noch?? Nimm dich nicht zu wichtig, bitte!  "," 4 months ago  "," @Butterfly-bt5bu  "," UCr5Rdr9oIfN5j7nfcUh1Wng  "," 5  "," https://yt3.ggpht.com/ytc/AIdro_m2g__-AwGH6u1SreUmeLJsbDUdg8YZ10Q5tzJdqWSe_Y4L-l6LGvHa66Ro1s_bmfGeFw=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1701619675.782813}"
"{cid: UgzZ8R2KjUhuBSlNHIZ4AaABAg  "," Hast ja noch nen Becken wie ne dicke Frau...von daher passt weder Mann noch Frau  "," 5 months ago  "," @user-yg3qz9ht7q  "," UCj3LdKv3Z-XX4p1C1WWeKLQ  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_mUVmMb1E4Fz1gbkeGxoek_bZfExPzREtCRWSkaetp-rNt8kTTQWv7LgrJ9TRrt=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1699024075.784722}"
"{cid: UgwnYxOCD4pubAmM06h4AaABAg.9ztN3f6h-QrA-EMWxEk006  "," Genauso denke und fühle ich auch. Solche Probleme möchte ich nicht haben. Liebe Grüße! 😊👋  "," 2 months ago  "," @janetl.4065  "," UCPrQkfL12f0RoBDSYW26oqw  "," 0  "," https://yt3.ggpht.com/nJfYV3nkyeRLwESJOEJ_nWbiTLZkdVGhNMgYdPudDzMXOBAdKcmG9CLZPD9fOTjzwNLRxmGw=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1706976475.951188}"
"{cid: Ugzj9MY0RmfCpNbb8Tp4AaABAg.9yLSmJPMUwWA14dcp6e43_  "," So wie ich es verstehe ist Robin trans und nicht binär.  "," 2 weeks ago  "," @veloziraptor36  "," UCv4eT9rjPsDyzLoVA-Oaiwg  "," 0  "," https://yt3.ggpht.com/DOEhtzIc-9a9a8XJgYHuLAAiNDVLR5NhZVWFDEZUh2y3Zc7yOGaAPuvw0-lBWJLyHmWYg-GWokI=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1710947276.112171}"
"{cid: Ugzj9MY0RmfCpNbb8Tp4AaABAg.9yLSmJPMUwWA14emKzYd4O  ","  @veloziraptor36  warum dann der Titel \Nicht Mann  nicht Frau geschlechtslos\ ?  "," 2 weeks ago  "," @averagezyzzenjoyer5630  "," UCV6j_NO1f-WXxdKtMchhfCA  "," 0  "," https://yt3.ggpht.com/qb3P557ntn7nREn6P5FK8yoL8dvSJGKQFSzU2U1BSLAJWS2Rj-J9FYkHSTBXzOOP5NOPTf6SLw=s176-c-k-c0x00ffffff-no-rj  "," false  "," true",NA
" time_parsed: 1710947276.113764}         ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"{cid: Ugzj9MY0RmfCpNbb8Tp4AaABAg.9yLSmJPMUwWA15ynozMKMq  ","  @averagezyzzenjoyer5630  trans ist wohl der Überbegriff dafür, sich nicht dem zugeordneten Geschlecht zugehörig zu fühlen. Das kann bedeuten, dass man sich mit dem jeweils anderen Geschlecht identifiziert (binär), oder aber keinem davon (nicht binär).  "," 2 weeks ago  "," @veloziraptor36  "," UCv4eT9rjPsDyzLoVA-Oaiwg  "," 0  "," https://yt3.ggpht.com/DOEhtzIc-9a9a8XJgYHuLAAiNDVLR5NhZVWFDEZUh2y3Zc7yOGaAPuvw0-lBWJLyHmWYg-GWokI=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1710947276.115268}"
"{cid: Ugy86eyCFr_95HK6QNt4AaABAg.9xfqoEaGZHz9zUBxHoWTR-  "," Das „T“ steht für Trans*  "," 2 months ago  "," @linyismynickname6748  "," UCL3IHrxn79WIJD33QvtcAww  "," 0  "," https://yt3.ggpht.com/7N5B-OSOmZCtYmcEz8bwLb7_4c4TIPsLjYaXpORHVDG-N0uK1Rs_MfonH58EwaGuYfUtmPRWDEE=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1706976476.276994}"
"{cid: Ugy86eyCFr_95HK6QNt4AaABAg.9xfqoEaGZHz9zWFIWUN14n  ","  @linyismynickname6748  Das ist mir bewusst, lies meine Frage nochmal.  "," 2 months ago  "," @Sophiaaze  "," UC8N8lD3CWw8zXmqIcIrt0Jw  "," 0  "," https://yt3.ggpht.com/qegjOWmKK5Tw05vrQZBGgMyLiKdEwIM4wFChbht3Os4etGtn5KUdstY08So7InD6fVDAz8etePo=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1706976476.279159}"
"{cid: Ugy_xtqLJWUB6fB7X9t4AaABAg.9xQt5a076s99xWH4uten6z  "," Verstehst du im Ansatz was in Robin vorgeht? Du sprichst Robin gerade Robins gesamte Identität ab. Robin hat dir nichts getan, genauso wenig wie der Rest der trans* Community. Menschen leben ihr Leben und tun was sich gut anfühlt, so muss das sein. Robin nimmt sich nicht weniger wichtig als du. Wenn wir Menschen im Alltag ein bisschen Freude bringen können, wenn wir sei einfach mit ihrem Namen und ihren Pronomen ansprechen, dann sollten wir das doch tun, oder? Menschen verdienen Respekt.  "," 4 months ago  "," @lokidroppedthesprite  "," UCvlzvpcd8jCEpbfWAmDQ-nQ  "," 0  "," https://yt3.ggpht.com/CFodePFRwT1HqnQcxpOA8lQAfPLSLHQncW9KMa8zGY6PjFPKTWp71fqSCDpuplMj0Hcg6vwjlPY=s176-c-k-c0x00ffffff-no-rj  "," false  "," true  "," 1701619676.45241}"
"{cid: UgxJ368MoruqFbed6SV4AaABAg  "," Es bezeichnet sich selbst als ein geschlechtloses Wesen ...irgendwie wirkt es so verlorenund von sich selbst abgetrennt .Es macht den Busen weg weil es keine Frau ist und sich nicht als Frau  fühlt und es nimmt Hormone um Bart und tiefe Stimme zu haben , es möchte aber auch nicht als Mann gelesen werden freut sich jedoch und bedank sich als der Arzt es als \ maskulin \ bezeichnet  .Ich fühle für dieses Wesen Mitgefühl und für mich  sooooo tiefe Dankbarkeit  für meine Bewusstheit , meine Klarheit und meine Eigenverantwortung  "," 5 months ago (edited)  "," @katjasoundso4042  "," UCSZzlEQ4eWCx1cjkbZdB82g  "," 3  "," https://yt3.ggpht.com/kYWZENV-O4HD1Zp3Ry1oDqJKAAyVqOybNMsu6OIutaeL2f3fPHpzd18cmirZ6yP36FZAAujy=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1699024076.710693}"
"{cid: UgyWy26TGv2g-c_9QwZ4AaABAg  "," Wenn ich das so anschaue, verstehe ich es ...sogar sehr  .Man kann also auch auf der Transition zu dem Punkt genau zwischen den Geschlechtern sein.....wieder was gelernt. Danke für s Teilen. Nur sehe ich auch kein  3. Oder 4 . Geschlecht....einfach absolut dazwischen....ohne Zuordnung. Ich hoffe, ich hab s richtig kapiert!!! Best wishes!!!  "," 5 months ago (edited)  "," @MinkaSchlossberger4ever  "," UCBO6F5W0DmmYeArvksmXqqA  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_lCcLaQxWcvI2EGO1Yx8JghVogwuIvweQtKO2WljVQO8Z9U-9WIqXep9b4I_4RwnbLfMQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1699024076.712766}"
"{cid: Ugz4yq9Y4udCmT7T9554AaABAg  "," Dein Kommentar sagt schon über dich aus, dass du auf jeden Fall auch dringend in Therapie gehen solltest. ( Bezüglich deiner Glaubenssätze was männlich/ weiblich betrifft, und höchstwahrscheinlich noch vieles andere..) Des weiteren wäre es wirklich gut wenn du dich mit Transgender auseinandersetzt und mehr Empathie für diese Menschen aufbringen kannst, und generell mehr Empathie für deine Mitmenschen würde dir wahrscheinlich nicht schaden...  "," 6 months ago  "," @marlena8422  "," UCD8GWL62bHz6wcDe4voheZw  "," 0  "," https://yt3.ggpht.com/UlyfX3VwsAygoKt7j7IcZUj6mI9-9BgJB4X5kgldPY7lG56iiJ6ScGLHuHoGYFTtcEZq0Qpn=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.714689}"
"{cid: UgzdlxOX-ag7Vc5ESwJ4AaABAg  "," Psychische Probleme interessieren sich nicht fürs Geschlecht, Alter, Herkunft, Wohlstand! Diese sollte man zuerst lösen, bevor man sich in irgendeine Form von Geschlechtsangleichung begibt!  "," 6 months ago  "," @MGCMG980  "," UC7cA0tq-wcJk78OWXVFMdsQ  "," 2  "," https://yt3.ggpht.com/ytc/AIdro_n729880_hRzWesqCNbjV-S1QJ4_iFXJI0ACNQ_amgCGeUQGLx96oMiJ7gJ4FbIrKVpqA=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.716629}"
"{cid: Ugz51TOSjyzpz1EX5X94AaABAg  "," Und ich bin Krank, muss ins Krankenhaus, Depp.😅  "," 6 months ago  "," @Michael-fq2rt  "," UCxNwqAPsqZSqXSUqPnZKt2A  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_lM5OjwqVOC4m3L9dxveJT-pMdlkdIAAaPhBWzQqVY=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.718615}"
"{cid: UgybdaiQYC_UthBmG-94AaABAg  "," Robin spricht mir aus der Seele!  "," 6 months ago  "," @user-wu1ly2jb9s  "," UCLgnUjrti2Hwk3PetT-ST9A  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_lepNY4zjzkTtybURVIYzn1v34w6N8dslL89KoVfSo=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.720556}"
"{cid: Ugw0P6nwndAeiuoaTVF4AaABAg  "," Wieso eigentlich als Mann oder Frau gelesen und nicht gesehen?  "," 6 months ago  "," @user-uc5ky8cj8h  "," UCnVJI1BhlKBoWgZRfyxIChw  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_njMp9P5pDrqRaj4oHRodXslSma01EB2tIA4mBbGR7rDJoi92M1smujcI3N84wSKYdkGA=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.722438}"
"{cid: Ugy3Es2tbHK1TYkhSNJ4AaABAg  "," Ich sehe eine Frau die sich die neusten amputiert hat  "," 6 months ago  "," @Isabeaulemoine  "," UCN81sV21eVJehfDATCq2gEQ  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_k_YYK3DguaTmEf0OS9ni-p8B3OjUgYPwUVGcv44bnzgXOkhkPcnYEaaiqygACONf8Oaw=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.724413}"
"{cid: UgxoSHKc_2L3N7JZmnt4AaABAg  "," Junge 😂 ich will zurück in die 90 er 😂  "," 6 months ago  "," @fabianboll1870  "," UCYOoUJoZxpxEr1twjmuQO2g  "," 2  "," https://yt3.ggpht.com/ytc/AIdro_laoHJQg-n_An94bJD6j3ILXycSdvBx0YXfxlXWtc1Mr2V3bk0SO228QvSY7VRnLoNjdg=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.726313}"
"{cid: UgyiOkLo4kF1AbpE8oh4AaABAg  "," Ich glaube Robin... Es hat Nichts mit Aufmerksamkeit zu tun... Hierbei fällt mir etwas ein:\nIch habe einmal gehört, das es Menschen geben soll, die Gliedmaßen, wie einen Arm oder ein Bein ablehnen...\nDas man Bereiche einrichtet, wo Menschen wie Robin nicht sein dürfen, ist aber auch ganz schön krank!  "," 6 months ago (edited)  "," @pandara1978  "," UC3fEjjVpu7v4mhRdlGHxnfQ  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_ktG8e1UmkRJtE9brgOdC43EHDTnYcXjQNCKR997w=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.728188}"
"{cid: UgwIQ43GKOGVS5Uv78p4AaABAg  "," Bei der Geburt wurde nichts zugewiesen. Der Arzt hatte nur seine Augen offen.  "," 6 months ago  "," @olgakipke3720  "," UCvWVy3KlsETa9jf5BaksGAg  "," 3  "," https://yt3.ggpht.com/ytc/AIdro_lAEb0s6PUL9WVbsVoyrrFVCDfXvSgD3gK7IQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.730077}"
"{cid: UgwUQ-lDemOAbGHqllN4AaABAg  "," Wie egoistisch von der gesamten Gesellschaft zu erwarten, dass sie sich zutiefst mit der Identität einer einzelnen Person auseinandersetzt, ihre bisherige Vorstellungen und Glauben ablegt, um es der einen Person rechtzumachen. Und wie widersprüchlig er reagiert: Wahrnehmung fremder Menschen als Mann kränkt ihn, aber wenn der Arzt sagt, dass sein Oberkörper sehr maskulin aussieht, freut er sich und sagt: sehr gut, Daumen hoch! \nEs tut mir sehr leid, dass er so massive Probleme mit seiner Identität hat und hoffe, dass er seinen  Weg und Platz findet.  "," 6 months ago  "," @panna_nikt  "," UCMm5zaBBHep0JnUccwGiY5g  "," 4  "," https://yt3.ggpht.com/ytc/AIdro_lU3hPQJmHaeYavudTu3DCCfoQeSHVWfaktHGH8c9YoRYSWG53Wn9Ulm2GaLMldH6Gydg=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.73197}"
"{cid: UgxBieiQZi3GK2DxMAB4AaABAg  "," Klar, man sollte sie nicht verurteilen oder so und sie macht bestimmt schwere Zeiten durch. Man soll sie mit Verständnis begegnen. Allerdings ändert das alles nicht die Tatsache, dass das eben keine Normalität ist, sondern womöglich eine psychische Erkrkankung, solange körperlich alles normal ist. Dementsprechend gehört das therapiert und nicht akzeptiert! Denn damit schadet man ihr, man hilft ihn damit nicht.  "," 6 months ago (edited)  "," @cewlig1251  "," UCZs7OgsZHZ58GT0tOjj3pzQ  "," 1  "," https://yt3.ggpht.com/ytc/AIdro_k0anBWMfOV_nw2LMgcpSoKA3d-s0pYUfpLJoKQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.733886}"
"{cid: UgwzjcB9LQ69-eHo4Gx4AaABAg  "," Deutschland ist glücklich. Es gibt keine Probleme, deshalb träumen wir. Gute Nacht Deutschland.  "," 6 months ago  "," @putzi393  "," UCVsk75NgMV2hOZKdugDa4Zw  "," 1  "," https://yt3.ggpht.com/ytc/AIdro_m5Eh6cUavgF3lcpBVfRCpLKffaHo2oI2hJDLJpoHHzDvidqpoxFD_5GKFe0Mjh=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.735802}"
"{cid: Ugwg5gAkgx08na_DnAZ4AaABAg  "," Was ist das? Meine Tochter  😂 schwer krank und bekommt kaum ein Termin  beim Facharzt  und solche Menschen haben scheinbar lange weile und blockieren die Ärzte . Sie bekommen alle Eingriffe bezahlt  wie bekloppt  ist das denn?  "," 6 months ago  "," @sylvip6416  "," UChEFiwE0zD1iCrheWIM8AtA  "," 3  "," https://yt3.ggpht.com/ytc/AIdro_ks1AMwdRzjyZQq2yKHTsGTdgh_HcMo-T-0MQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.737716}"
"{cid: UgxmzH2wczUd-RwxQr14AaABAg  "," Aus Ueberzeugung ??? Gut dann ist es nur fuer  fuer Dich. Die Menschheit wird immer verrueckter, und die Teenager die weder Fisch noch Fleisch sind im Moment  werden darurch schon sehr beeinflusst  in ihrer psych . Entwicklung  "," 6 months ago (edited)  "," @Toubabafrc  "," UChb9T8Roa85k9VCxcX7w75Q  "," 0  "," https://yt3.ggpht.com/ytc/AIdro_lWeKk30VClhlD7pn_Ew8EoECuZ9YdPKmZV00_hwA=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.73962}"
"{cid: Ugwxw48zzrO2VznnKO14AaABAg  "," Geschlechtslos.. OK! Aber warum die Weiblichen Körper in Männlich umstimmen? Ist Männlich eher geschlechtslos als Weiblich? Verstehe ich nicht.. Für mich ist Robin als Weiblich im falschen Körper geboren..also Männlich.. was auch ok ist.. Aber geschlechtslos? Warum denn die OP und Hormone, was ein tiefere Stimme beschert? Warum muß ein Geschlechtsloser eine tiefere Stimme haben mußen, als vorher? Das ist doch diskrimienerend.. Oder?! Geschlechtslos = Männlich Da alles in unsere Gesellschaft soooo Gleichberechtigt sein muss.. Oder darf eine geschlechtsloser keine Weibliche Stimme und Kurven haben, sondern es muß eher Männlich sein.. Das ist mir alles zu Hoch! Bitte helf mir, und erkläre es mir..  "," 6 months ago  "," @filmk.n.5011  "," UCAEiNbuuhTA9g0V306xdVMw  "," 2  "," https://yt3.ggpht.com/ytc/AIdro_nrUVLIH7-JjDEJj2xeVntijLbtn2JlCzZ8F8UnYyQ=s176-c-k-c0x00ffffff-no-rj  "," false  "," false  "," 1696345676.741517}"
