29058007066724414676792858748110450010	de	neutral
75421686916269259582230490440782940321	de	positive
97930293732941261033417647729921681609	de	negative
134979182067926705243579993619106303669	de	neutral
59307076654372570089408569517253879810	de	positive
168353899228212206455656164142232525568	de	neutral
178285349627596872008444593214960361310	de	neutral
310511908623567449101676024212408928328	de	neutral
262682071620280970168849497183729757321	de	neutral
145486281662283856721025159148802891700	de	neutral
219341533380327027709106254795945520733	de	neutral
183130587220353062447565090754601121949	de	neutral
15435150077073127660353785278290142872	de	negative
254701119617851402984757390364251667537	de	neutral
8242880426772815536318601550213767196	de	neutral
337896551852986525866289382077110840323	de	negative
61712387263141807286081107045145086124	de	neutral
604538266136160835505188250155370395	de	positive
139739094528309274772229378470990192354	de	neutral
168716796119567705317241457747174933764	de	neutral
92776839873836519505370753346614835083	de	negative
332189196461173185568177527801225511114	de	neutral
23423981328559205779666542828659293679	de	neutral
310195071371253139653524813324207404139	de	neutral
101211653012755131023822158232652981883	de	positive
49860241036941990159681870776970687755	de	positive
126307761109535731940828728134668332945	de	positive
218009368424660423781282038475274587231	de	neutral
202645144691397696034348420828024643516	de	neutral
172157618173977877660103972744523545861	de	neutral
320900872096391918566566640167837238133	de	negative
78784986308779653880828298146917062335	de	positive
162319414809804777608024086220549939373	de	neutral
243777905074735179008272384815087362039	de	positive
4808611065320767887201317957981437593	de	neutral
251349180086769552215297526195593156777	de	neutral
285563082955919204974650024502772235598	de	positive
57375436735155347478492397192056235482	de	positive
146560390413079835922152805316243403203	de	neutral
2266239925938879137454105988237486282	de	positive
328510759644858209364640135975403783133	de	neutral
229531559010000075010884421501831654790	de	neutral
171536782475213147134620091512575613106	de	neutral
9634476774978071599896908868429320647	de	negative
79950211737817643474591561006899284328	de	negative
25114699416246890593043260131202740800	de	neutral
311146282292481716977042859990203226650	de	neutral
123639698329077957514873883297842641901	de	neutral
116249294995015218973801017957897805181	de	negative
223139404266908813570491972403332122185	de	neutral
202026295432305380454507245994310950316	de	neutral
227348628529454968476153808675969403761	de	neutral
229956514716292635493387682741778296294	de	neutral
213891667642903195286543560663346408606	de	neutral
275350486744810012823892779140569157935	de	neutral
310861035737294995495860079107036641263	de	negative
55185915876955968559331618645103433270	de	neutral
163918079590235931567491414909026502958	de	neutral
122758393079725006546125203315737722395	de	positive
297103110259149805156193734518250486761	de	neutral
37985759920030718386155639753454135100	de	negative
117750378732644964164001185991423149026	de	positive
23236709217029766802763074407963949887	de	positive
253415799296251350236335534886427868827	de	neutral
324072449876352109168902862225275098021	de	positive
219293222512119385196150101362210661944	de	positive
49938895415279228787261159470671185528	de	neutral
274161808453172746821454741047519913274	de	neutral
6922183377522319067100820735883779493	de	neutral
74755291332858941390370109464766026531	de	neutral
100493273223094729304102840154474743301	de	neutral
324068903874831423616935483965000878190	de	positive
88783927116698841596007084013819417726	de	negative
200970626622432222672378230899162844418	de	neutral
170158958823195546666553203863238980330	de	neutral
115814722653644046710789322631052692337	de	neutral
218945295535323133023257265934503911814	de	neutral
175061323870378069462346746765771829847	de	neutral
229543307328626617533180552808917693734	de	neutral
238827333899435195397002663270489523058	de	neutral
227537117620482807579045423733295996078	de	negative
218651617048252230834766377075347881940	de	positive
14763542249842555647352801569976859946	de	positive
162153358865206353057113470850011926228	de	neutral
282474831913436954380596691131546669858	de	negative
262457475631387300037757243120529635127	de	neutral
170589608403390028035389981478761370905	de	neutral
161106427493474657985605921043210961842	de	negative
145084208083824950614036838087615059457	de	negative
105763575990965226818235153277230341694	de	negative
119817633881262690508062878774064209460	de	neutral
133442652346199812493273801807018408120	de	positive
86651237436219989626933394328671715682	de	neutral
147540666511348550501565467443350066252	de	neutral
311185721909050181044732926305435673522	de	neutral
277691371917391215888506055625617467982	de	neutral
20648423024007190550764908034719627887	de	positive
80939768992724311180834982893312027086	de	positive
95573190732553884902860032881359600793	de	neutral
82913034581681018885761050643285445391	de	positive
193175284191978863214353230773507984677	de	negative
301568994944383789917567474471955896814	de	neutral
168208875054410872879012359524413907180	de	neutral
42166325502150614946200268359893314370	de	positive
25069422339324809697827606065636717769	de	positive
13294875701749181966809728437058023262	de	neutral
120022362643818356184373829044647352445	de	neutral
239497283537128690334098626406167622243	de	neutral
184831766565903503205443453913559442291	de	negative
300397491725560565355638133841485422844	de	neutral
251720518972261489657988395435865830433	de	neutral
182589086059171875381810175385837384694	de	positive
188968456971128237921422762195368446821	de	neutral
70384219955977252163162353104927433119	de	positive
144956872577434284310547230473771455686	de	positive
74347550659587996664477118805437404996	de	positive
327130796407128418679714557021166490784	de	neutral
312490918575701766806998668417747271388	de	neutral
218093121733257841015368014792858095387	de	positive
153453120657549300647983630505698102240	de	neutral
324139637738386787691609924662372587143	de	neutral
51457731583384551220406707925872866283	de	neutral
75292618373196841854346633488842092980	de	positive
256371929512241147527590623613557782639	de	neutral
74387978547141829368595265705861942444	de	neutral
207328505283553307418597600192038368767	de	negative
98783455581005922741907067461654488900	de	neutral
87041300934981361232054218371781590277	de	neutral
107230653593419537175786006403441554315	de	neutral
162261153815867460842915660736953500786	de	neutral
285293896957369561590887122155919711962	de	negative
319604994405979721260633443406075360197	de	neutral
306573823263597555113399187296617430553	de	negative
280410227986221995525798821469111523981	de	neutral
257884860896053979518244979373773149794	de	neutral
241590144625259011012865273961753489892	de	neutral
148703845803200437384441837279811789438	de	neutral
84821883951752246271896227341494086083	de	neutral
98471305572710812365812639801198230683	de	neutral
144652849849826104075231371817888667291	de	neutral
149492565811580916941182664767967672556	de	neutral
35281204704922148110394315010307837650	de	neutral
173793638297644967081402570709427395781	de	neutral
98556429829127591779089067984430686083	de	neutral
239601096259983699280406622277542294362	de	neutral
275164240057138634051620481325112700774	de	negative
137135694353488345862641900628643155409	de	neutral
281882211692213353331732449754857429169	de	neutral
14572155230084692006742615443854215173	de	positive
188604167416785360799991050025618279268	de	positive
92827970985250623995357119273102929135	de	neutral
284532628427847961728358605954733857636	de	neutral
334940165791593926537630617867218116169	de	neutral
303788357652056400023253244213048136929	de	neutral
159578117042014476667417959782802607144	de	positive
153251695037593349142011951568063106247	de	positive
147224964177407282067801027346098817782	de	neutral
76295654580159172417476671282859694146	de	neutral
76564553512973216120062167674114687459	de	neutral
169773156026505138312798807875516628270	de	positive
264031983256125042132657817727207863193	de	neutral
64004559996055585727711764857369813053	de	negative
4236275174109715333954534946717229167	de	negative
75702761525353037335082263798323927054	de	neutral
38601924754265597048267166084226858414	de	negative
59118459737530826417820570231911446126	de	negative
38178102067568434329248427843707166311	de	neutral
68454521030006989034181612006750788234	de	negative
20653581012117950594137229990730465990	de	neutral
243175798968984239290162190320195501606	de	negative
323574099159370603343712659712338938785	de	neutral
308737235993428994658787964790212707930	de	positive
292449976236363212770052537834348434614	de	positive
209578700365353186445796346470613043862	de	positive
311400828222005011458997610325734219839	de	positive
266888601647684066551558311869621097165	de	neutral
149167968866262835022444295433742006076	de	neutral
154523847451275014580338935508700928630	de	neutral
35107108807966237945387078571004926844	de	negative
87322498653839998864714577640515467123	de	neutral
148082046232958411367679560331071830921	de	neutral
229107193001145526434808600911985962313	de	negative
17526626347092807270204904764218104666	de	neutral
56167191048247461742090177274091352978	de	neutral
58843607648208665223427712648302604391	de	neutral
263047366895690492335889666850191421869	de	neutral
88034644687566352900310386937947826534	de	positive
277442632283882454567280911201890612287	de	neutral
264379755520273181101888161572872170022	de	positive
129493546517031738176700373118705799979	de	positive
221301280417935531806042415159371196659	de	negative
236711651999247000094783851216421300744	de	neutral
114697265212436455002432182633907452270	de	neutral
30878540917688491001085446819765768219	de	negative
265042142795523679644483576457861846423	de	positive
227391591094521971459217331970249900089	de	positive
119249470806315296352432556381651139373	de	neutral
215099295342114977881078203884821557685	de	neutral
197437850054099982611622834298065166796	de	neutral
79323296519202417308619163341570805861	de	positive
307647932392940847642878448496446087920	de	positive
173727326451219205574554650272582654098	de	neutral
134826183184667883967976194278288649423	de	negative
63632882462185312101384881886026521736	de	neutral
295193450964947379040555688651616727141	de	negative
68228359161950632997500387366213103064	de	neutral
305297497362308025918421721362724040544	de	negative
92190211257437620570298325843495207136	de	negative
254283393191388659350998241583802312215	de	neutral
122836597934036458431789111524872792184	de	neutral
302334445079833382748203653887209548292	de	positive
227101257830074745567462299266304461247	de	neutral
288713770445240544366395988332572421426	de	neutral
229545723224487442828145162457021067326	de	neutral
206694388582808756974439384284706278235	de	neutral
52134084073655376806715938829209157727	de	negative
152981267622844605849850782289796276083	de	neutral
93033101727285644060574963087507769590	de	positive
290761723374530680291873933914437778116	de	positive
338667350273722190663649247137215659022	de	neutral
80837672081350473959607308316225048020	de	negative
227236788563580435509636418492202308272	de	neutral
55090478812597813256952950486237156376	de	negative
241456811362165918327040478037387327331	de	neutral
324731623563960813507702168913299378484	de	positive
72234829446333075200552748722297848981	de	neutral
325962347937688501170794985406950788439	de	neutral
164031980132761000149593511149141956004	de	positive
15907519576980804281042567378651587475	de	positive
214157019087649391142044326017221826809	de	neutral
199622373325200213153159688371064621634	de	neutral
140460953895920703019123928459155252303	de	negative
302928538606166450579407890257273355562	de	neutral
245285297295197898607189348377049974749	de	neutral
320671251375366131668476214919528439288	de	neutral
12700711047280227311799377370263076832	de	neutral
27146965144125307494417172494777888631	de	neutral
219436502559683803674207895605052227102	de	neutral
284954568503368818777396089402353768805	de	neutral
182474196719898423533542990170338291584	de	neutral
229004139605828509121384389776581076406	de	neutral
39401477105600007093210772768549174724	de	neutral
219267062971763099057866445231823010410	de	negative
338671698013060385931833488224438112920	de	negative
288734256712913916196871502139356367599	de	positive
306583003037622486010748138951548429914	de	positive
166417149038772409669864036694491988243	de	neutral
130938411760892089747405127716774197622	de	negative
183173236565051880810616906266999850369	de	neutral
220494314299970319451674449338838180615	de	positive
19853393748754617362295798862006512250	de	neutral
313857053853787155578051239649019719837	de	positive
64768928167501936623398102848571319297	de	neutral
56642370628994452689179557579996964174	de	neutral
199512986968899230480850811196670837227	de	positive
223185578493246249930245871448673689729	de	negative
314769075240177754317088883642232236524	de	positive
48714246907937662720055154670946776335	de	neutral
43515248749002525370639829223354545700	de	neutral
165900677885539696755661437808530246998	de	negative
4724574533060365118868469983718174517	de	negative
267996290977226073353896034622226379574	de	neutral
266130304853462698619043926500844180614	de	positive
317249193762975558987331776750832916105	de	neutral
169186749050380714578526458802564295206	de	positive
24913132630338581388033728422505326766	de	neutral
96957824791009386323692921287777513841	de	neutral
8596514865198728775992692640144113516	de	negative
138601139675852360863809567921600075747	de	neutral
156601559555036217817973891417180418428	de	neutral
96114258481390083186920032473016787452	de	neutral
294447258483868842679188785173104848088	de	neutral
168931840270631604192732692957504507399	de	neutral
266898666993703575846901755930652424065	de	positive
39662415206918434882353130524012504568	de	neutral
151615852471124529539943452169270162711	de	neutral
22624612637072076145237757605495315855	de	neutral
72368618036147111309572604923040209009	de	neutral
305525138490731957078922255173558940011	de	neutral
151777742609852129987799925057141871287	de	negative
66118754971872796175399986507621774881	de	neutral
73399537370623605080805914245189370714	de	neutral
98110120769984439689717278681459389511	de	positive
291969979565080512469503896782938582958	de	neutral
24146311045614459342440710514931300994	de	positive
202258562471895465836574270180176677241	de	neutral
168541160118065410406750830803234413519	de	neutral
71453319229299850619327254747964302522	de	neutral
108155150829848601856183530110272513465	de	neutral
34187131090348671244258369888558326841	de	neutral
36630715080689616384758968817158479942	de	positive
231610731718953961530940859383323486702	de	neutral
323707214025642834669546266365038358430	de	neutral
278775567750896064996933475423057652905	de	neutral
236798942397375583002849768630784662439	de	neutral
212149083034949062163388138425925403276	de	positive
324458820567713634236283074572994057404	de	positive
239895666398676862210827338710678943892	de	positive
180544732915988691439112830954928774841	de	neutral
54336763634014644380536805859868494189	de	neutral
161608685482282811418622028316802319649	de	neutral
264739157803168116881708677335688273094	de	neutral
273536180610722790404497441735383284948	de	positive
242422540777887450089995625953011431979	de	neutral
9349213581906256911502061162795548173	de	negative
194841588994222571457291657326131837337	de	positive
96838209530670307148635881367214868883	de	negative
199092270012477917896502710130114287694	de	positive
70253885376050084631727161159307087867	de	positive
264469104764586197332720950625999851143	de	negative
6367417231731430356422957968792358585	de	positive
288324399415651318528618285814552721552	de	positive
172844050956047727453940977748628708520	de	positive
70049557639832531750596128044261740961	de	negative
298057853283393974711234648461039638362	de	neutral
204035509362036377456681132379186497228	de	positive
181773975188646296727758867418166993963	de	positive
14402458978169686508549275455814246426	de	neutral
102441168209390403105731378240065804473	de	positive
289591627513955910894323334030116724232	de	neutral
205205628487043058865471289053851473130	de	positive
72937477079854285741869556746677669333	de	neutral
257858976442483576599332721607573137477	de	positive
56410126899893922220446244480375008919	de	neutral
78103792575385819041588305857333170344	de	negative
86038812251692892592422600097913879670	de	neutral
177984025324727017752718628804903807195	de	positive
278971142905284266625183075056117841511	de	positive
293888400190101240193379840005782673651	de	neutral
251481492788645138751143458951401639257	de	positive
286605584719323043210943124703965089676	de	positive
163681540980130990201758721832399912013	de	neutral
330147307020617975389606126890372195195	de	positive
239533702867404124806680645391615712696	de	positive
49071221806278944184315054571515471322	de	neutral
67600823223043758572898014712777505945	de	negative
168761801060858704796661654482369168845	de	neutral
287445821089207070483081840283652235920	de	positive
162546055894363489512904506620273473065	de	negative
234892089671136351833380466413327565737	de	neutral
64221707258986028904913445092069281557	de	negative
21669812697608654490146068775040497851	de	neutral
319119550033859277949315778704068628256	de	neutral
276776666200768152141943042734943904189	de	negative
277558649447379272146632525000593268106	de	neutral
321369643922148627253487450835005935705	de	neutral
58009634320151760269716889271118152678	de	positive
330182329685923924986847836273423135155	de	neutral
46579757622344273030378041808056385212	de	positive
99041702140171154917877293314914412276	de	neutral
82797719971196358128250928216557745471	de	positive
38888189448955565294185250667802057088	de	negative
230451993786255438715455953242007518960	de	neutral
6644289801017279841701519459910552448	de	neutral
223237243080472343106126626973241817712	de	neutral
100607529154615340663726391979111369557	de	positive
111659038289300151140503973805819433195	de	positive
319477281930509656007295251979151346677	de	positive
136317002838577451996048029913138199036	de	neutral
264558516742732949457884814911555732539	de	neutral
279557588604475440901867896365326970104	de	neutral
154249088447611292750260200252693227317	de	positive
30013808724700619263386598256959784742	de	neutral
271718227992646160905515195747070357121	de	positive
204105269360696053536417401661596071872	de	negative
332818987894880916367073202654272377111	de	neutral
196353901100299381351200104493537407989	de	negative
238566569368049182876902468364317671831	de	negative
6947878358832836707985562615715482750	de	neutral
193203506903409414737926836012708746821	de	positive
129935311953621362276413717957507232669	de	positive
191620962721172434324187352681495706850	de	negative
40564317259334068205821145423705227605	de	neutral
135802390147787724931493906365554743737	de	neutral
200002082962712858098165924796368010462	de	neutral
314137085754550765549177847596858974766	de	negative
311371642467878725769359841350431051884	de	neutral
390510383941817330815568993077443567	de	neutral
1741706685232463741231288741465001776	de	negative
311129945774207546420231910340628142706	de	neutral
175651238116017723886804332394796024003	de	neutral
102071481330790566653711369410177806142	de	positive
87522723416897252679303163519337974781	de	neutral
194192116612264900358954724435456970114	de	positive
300532829286949342201125164900477332557	de	positive
181403147549550307740381105149541033430	de	neutral
167805920037164703392168314929527102296	de	positive
146375565750539552829661128802168292508	de	neutral
122605882751316062058556356939345264303	de	neutral
277883586390950057605460175829156347427	de	neutral
156669245838260593140237538715703015431	de	neutral
239423081675615593190863841223113632598	de	positive
323433872043084589715401026523534151112	de	positive
266228609114661543130756226474351900459	de	neutral
169330281213526508478456905390842323848	de	neutral
273321976859092134851437118155798060802	de	negative
64008448008029248212737524000173678692	de	negative
71683108367908058437937260514053707773	de	negative
63323784833231151910143175281545549791	de	positive
116859208860531038668252542704317196412	de	neutral
323267207087593755844668877531466831046	de	neutral
232542209274860314460610092588023557548	de	positive
317699847177017119926006108988345595469	de	neutral
12651058187762407516090679568284986326	de	neutral
165352781364884800917816129128611471567	de	neutral
194657125958797890739145374985866120952	de	negative
46341015192808250417107234453901157754	de	neutral
93951370825729168944572013445586512824	de	neutral
99038539187010352107578330323362144328	de	neutral
95375134738917459634359983976716902176	de	negative
325724285005633946764305822274106341991	de	neutral
256636040046610093679908222383874341881	de	neutral
197422069175069623340550810174628574141	de	neutral
34410037334208686617612550612213992482	de	negative
113678288152290524745517050872007758557	de	negative
5303050326454613194811884831677098640	de	neutral
208193118377698049595709384794327787736	de	positive
312697943598724829737199442858843156626	de	neutral
5287861115082473359879444914211645249	de	neutral
211983193146694218636091765246989004034	de	positive
267335425673096370814896504107333622165	de	neutral
97514163752508537544164450359363904657	de	neutral
223183764193725457965119110140780424653	de	neutral
197948258977528360250017706031547698454	de	positive
140760408810002302525192843472565582513	de	neutral
192191287310786468067727652412811007951	de	neutral
179131217553436545931841681681542886507	de	neutral
253567249614414999699818235646924560885	de	neutral
262943736642432505674788995879017094366	de	neutral
22683503295672804173343957769494057102	de	neutral
197283229385371729479505920558036354442	de	positive
186374509823296039152790191092561911493	de	positive
50728040445330536812206741656898980011	de	neutral
333379453305386724297782951281600705395	de	positive
66017016970053273378695335309888386103	de	neutral
150211855433406795404593049465876408358	de	neutral
150439561228134808905625131253532753192	de	neutral
101855813048213952783369646122054667150	de	negative
211783655429809645144725758937701682771	de	positive
40005337024238941040564615361520414831	de	neutral
81957535287087319145984581904658700500	de	positive
83975186260804974807693106043683211046	de	positive
333442916747548386524960486664405470494	de	neutral
274765940027171614995321528569892287045	de	positive
105594281229371589222139926457661001094	de	positive
107855308487806158916650977000051377327	de	neutral
165554570595231806008108073143806106548	de	negative
191203597238842718067076914361734830380	de	neutral
75649201379201516794734762773992463301	de	neutral
5269792228454632114013487358485402362	de	neutral
141815758890061147707900942625086499223	de	neutral
156669994131474477588018474150821975678	de	neutral
154014174899938546441557900976511025034	de	neutral
331806445786236754977091387083099714158	de	negative
47578732024880813068811245647006263372	de	positive
182967859209519241459330486075547907940	de	negative
294151462616602531842503667606371686364	de	positive
210059102480055192617513536354439120229	de	neutral
68283574702094896547260371451758628049	de	neutral
225962586262217311205235277812535382512	de	neutral
54779602675018488266733925016432725142	de	neutral
296379604615611032755523018342648448744	de	negative
198581557923658346783080185504445329764	de	neutral
62115290239388282172283318624684790372	de	neutral
240881495114486722301919955400833411051	de	neutral
242636702868939412251213236466423691169	de	neutral
203727448817986023367630766976620066679	de	neutral
311753074500846999156074400479515647459	de	neutral
96056639416833059729388093956375246497	de	neutral
206316680074980357043932694041493346911	de	neutral
94869543707350310999503381762275905241	de	positive
92796178804456092351753281386295170185	de	neutral
206712457632616207123224142630491661124	de	negative
195304580276004356025338069907171491863	de	negative
28350241812335649875983382372784569181	de	positive
43191139374272963544405288016706775167	de	neutral
59122756726907827529100042722922392837	de	negative
23791405005129596190129745407952405687	de	neutral
98826111610140992144805984193944424616	de	neutral
279835855923263938219489157098779173153	de	positive
160265410933517020131308630151987755102	de	neutral
265425368138260590426724602099134529659	de	neutral
69546248274149904864529040013216464143	de	neutral
217331092601659265726783372044125424464	de	neutral
221462587011152425113219779758582406190	de	negative
131936103003243482656123165025879737053	de	negative
277625071635645316932257311530156913039	de	neutral
75642623819115574514193439807630042080	de	neutral
65286657323821495902856335041229434459	de	positive
135865374337078871267275723908012576828	de	neutral
186439871822697947487076086661634635935	de	neutral
96801178371156673070630574333149677718	de	neutral
226320474724842546787484072187987657226	de	neutral
244142779517467184620876798522124043283	de	neutral
94315168871192553461468474241205504789	de	neutral
140250638498283334751477189411669417547	de	neutral
70556390015603542759012804944995767573	de	neutral
128958589596161358287471380386182142929	de	positive
334946699530620129687455062611585319111	de	neutral
142474025024937611109998521212374489711	de	negative
110594261382673206834746420233710285478	de	neutral
9610374466366801906770657058619218827	de	neutral
224525075829364003403980429578946637868	de	neutral
257958410542824916370714781239176485066	de	neutral
168052831142317006949834182734720353071	de	neutral
1743471564518637946193402330215263939	de	negative
52482287665731849652780248752785725195	de	neutral
102189492302840218965232762798607220948	de	neutral
298040174638307217073695386975887555262	de	neutral
53577765919718240183619078550102601112	de	neutral
222354524633284156363569389354164179903	de	neutral
323313049956342787280043959055761926015	de	neutral
116764455204531951421000989500032893520	de	positive
319787018939107096200077698224218584840	de	neutral
38368819228888403251857681311284093826	de	negative
110868977891265739478754692548949956224	de	neutral
196802272041046290316437895690489265251	de	neutral
265002738453842540861117961108593108979	de	negative
210920778753273323662840110295627072599	de	positive
198552883985144748199318481481248037436	de	positive
227707825924114545261474249463543245828	de	negative
227791892272552540454224824530826682412	de	negative
302439925377606188654384270797440650608	de	neutral
156812350393630500762050549970818193979	de	neutral
305098556750599174045132924020254072032	de	positive
296287774867345348364873982362336825841	de	neutral
252731819383481367555841102550137018394	de	neutral
294746552114597054867252361271139289700	de	neutral
192707650063554237686537844374137169403	de	neutral
273570974955094759166785918061719967394	de	neutral
334593913710441965719766020426578914634	de	neutral
16403331660980424617286853289169933336	de	positive
220396898003541068566466376533806254881	de	positive
194794335483446556400500995025996575370	de	negative
161254237954884795310268658877854636548	de	positive
150894530354318135194631548044366968453	de	neutral
309680403052410312423679663166172221105	de	neutral
114128747765122791032857954075050437270	de	positive
268104979773808859658649370750602385500	de	negative
100472376618301705991657426230425678544	de	neutral
123286347843146191228172050988017778372	de	neutral
6809508485865510760963550583674864567	de	positive
262015836442364880060046202807570776511	de	negative
236026460778665021456682732804271564633	de	positive
5594516707745732189640110400430541936	de	neutral
95653809485037937629044281438811558666	de	positive
41894214603770969886340516316204709407	de	neutral
75860775827041716478502955791303533346	de	neutral
133669231575136939896809303540825690549	de	positive
290922914785347794258159130422261202099	de	positive
86356700124726389183110865949576939038	de	neutral
149109207998125508972394540118983232384	de	positive
291620283533052834752574273284047510040	de	positive
336436919641192404753187251148430687919	de	negative
93975887930742550914729962721258070040	de	positive
131686931329840883227576378363001494982	de	negative
271150340974300585727002959136301700548	de	negative
214393817394693213695752908560208900400	de	neutral
338588636749119576702003058787500626767	de	neutral
240902811286772917706522209233882112780	de	positive
6374451313462369004811073328507794359	de	positive
235490830140228593484063405130285072692	de	neutral
284019991117631941931951196568552924811	de	neutral
3218570538979594134256910941536270566	de	neutral
245215834197536920336157996159286609015	de	neutral
256674727350629717374343784615504803000	de	neutral
288094151510411925298434593866546533589	de	neutral
129167919754034126560842043214034148767	de	positive
270890759821441725639319535356301620367	de	neutral
260206928925353812500996558181958618792	de	negative
131147508325123893710777332965859300468	de	neutral
45818640000477074023999032112341513108	de	positive
119160751226978820454033315851985076613	de	neutral
49044871386151559332198020900817240366	de	neutral
130641710562115808886386610974327244477	de	neutral
55660259458948250150973680874699803373	de	neutral
183209317345657845674743963141791547655	de	neutral
117807712422689551272028114078516432467	de	positive
318871471722403606211598603143254758065	de	neutral
312551162081830644209501191422577369645	de	neutral
102999342946015293677967686008553340545	de	negative
71308670910422177497664893397819088026	de	neutral
14390103311964653056467101310507581155	de	positive
89479463454610853421705567615731910235	de	neutral
68500738744416375085877674670811846130	de	neutral
334625559079613776413563674849320772419	de	neutral
163497284292040176783212897588893770669	de	positive
298743836462414196452049945077024406317	de	negative
148470809134982245946963030401914628795	de	neutral
278560592326491276093133824186573680184	de	neutral
232209154076147783176779845605142357256	de	positive
226359632382753581338873058593636855862	de	negative
179122697222295925743672001384125557634	de	neutral
17290986764173419688905345186985352313	de	positive
85809287445087462781405795635900311781	de	positive
111561986876638030250036324344139838409	de	neutral
42449440817443360658176741394308526464	de	negative
